*Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),CustomLabel,*Category,StoreCategory,*Title,Subtitle,Relationship,RelationshipDetails,ScheduleTime,*ConditionID,C:Style,C:Gender,C:Size,C:Material,C:Brand,C:Country/Region of Manufacture,C:MPN,C:Color,C:California Prop 65 Warning,PicURL,GalleryType,VideoID,*Description,*Format,*Duration,*StartPrice,BuyItNowPrice,BestOfferEnabled,BestOfferAutoAcceptPrice,MinimumBestOfferPrice,*Quantity,ImmediatePayRequired,*Location,ShippingType,ShippingService-1:Option,ShippingService-1:Cost,ShippingService-2:Option,ShippingService-2:Cost,*DispatchTimeMax,PromotionalShippingDiscount,ShippingDiscountProfileID,*ReturnsAcceptedOption,ReturnsWithinOption,RefundOption,ShippingCostPaidByOption,AdditionalDetails,ShippingProfileName,ReturnProfileName,PaymentProfileName,ProductCompliancePolicyID,Regional ProductCompliancePolicies,Product Safety Pictograms,Product Safety Statements,Product Safety Component,Regulatory Document Ids,Manufacturer Name,Manufacturer AddressLine1,Manufacturer AddressLine2,Manufacturer City,Manufacturer Country,Manufacturer PostalCode,Manufacturer StateOrProvince,Manufacturer Phone,Manufacturer Email,Manufacturer ContactURL,Responsible Person 1,Responsible Person 1 Type,Responsible Person 1 AddressLine1,Responsible Person 1 AddressLine2,Responsible Person 1 City,Responsible Person 1 Country,Responsible Person 1 PostalCode,Responsible Person 1 StateOrProvince,Responsible Person 1 Phone,Responsible Person 1 Email,Responsible Person 1 ContactURL
Add,,155249,,Plus Size Kurta Palazzo Set – Designer Co-Ord Upto 7XL,,,Size=XS;S;M;L;XL;XXL,,1500,Salwar Kameez,Women,,Cotton,Handmade,India,,White,,https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/8/cleanimg/1.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/8/cleanimg/2.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/8/cleanimg/3.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/8/cleanimg/4.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/8/cleanimg/5.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/8/cleanimg/6.webp,,,"Description:
Experience elegance and comfort with Plus Size Kurta Palazzo Set – Designer Co-Ord Upto 7XL, thoughtfully crafted for Wedding , Festival , Partywear , Travel. Designed in Cotton, this fully yes fully stitched outfit features a stunning short kurta(shirt) with palazzo enhanced with no. The eye-catching white tones add a stylish flair, while the 3/4 sleeve and collar neck design offer a perfect blend of tradition and modern aesthetics. Ideal for winter , summer and spring, this outfit is a must-have in every wardrobe. Proudly handmade in India, it reflects timeless craftsmanship and grace.

Details:
- Title: Plus Size Kurta Palazzo Set – Designer Co-Ord Upto 7XL
- Price: US $35.25
- Occasion: Wedding , Festival , Partywear , Travel
- Material: Cotton
- Brand: Handmade
- Style: Salwar Kameez
- Season: Winter , Summer And Spring
- Pattern: Short Kurta(shirt) With Palazzo
- Sleeves: 3/4 Sleeve
- Color: White
- Gender: Women
- Length: Shirt (30inch)
- Work: No
- Neck: Collar Neck
- Country of Origin: India",FixedPrice,10,,,,,,,,India,,USPSStandardPost,0.00,,,7,,,ReturnsAccepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XS,,,,,,,,,,,,,,,,,,35.25,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=S,,,,,,,,,,,,,,,,,,35.25,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=M,,,,,,,,,,,,,,,,,,35.25,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=L,,,,,,,,,,,,,,,,,,35.25,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XL,,,,,,,,,,,,,,,,,,35.25,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XXL,,,,,,,,,,,,,,,,,,35.25,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,,155249,,Rama Green Naira Cut Kurta Pant Set – Designer Salwar Kameez,,,Size=XS;S;M;L;XL;XXL,,1500,Salwar Kameez,Women,,Rayon,Handmade,India,,Green,,https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/9/cleanimg/1.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/9/cleanimg/2.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/9/cleanimg/3.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/9/cleanimg/4.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/9/cleanimg/5.webp,,,"Description:
Experience elegance and comfort with Rama Green Naira Cut Kurta Pant Set – Designer Salwar Kameez, thoughtfully crafted for Wedding , Festival , Partywear , Travel. Designed in Rayon, this fully yes fully stitched outfit features a stunning straight naira cut kurta with pant enhanced with no. The eye-catching green tones add a stylish flair, while the 3/4 sleeve and round neck design offer a perfect blend of tradition and modern aesthetics. Ideal for winter , summer and spring, this outfit is a must-have in every wardrobe. Proudly handmade in India, it reflects timeless craftsmanship and grace.

Details:
- Title: Rama Green Naira Cut Kurta Pant Set – Designer Salwar Kameez
- Price: US $22.13
- Occasion: Wedding , Festival , Partywear , Travel
- Material: Rayon
- Brand: Handmade
- Style: Salwar Kameez
- Season: Winter , Summer And Spring
- Pattern: Straight Naira Cut Kurta With Pant
- Sleeves: 3/4 Sleeve
- Color: Green
- Gender: Women
- Length: Knee (47 inch)
- Work: No
- Neck: Round Neck
- Country of Origin: India",FixedPrice,10,,,,,,,,India,,USPSStandardPost,0.00,,,7,,,ReturnsAccepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XS,,,,,,,,,,,,,,,,,,22.13,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=S,,,,,,,,,,,,,,,,,,22.13,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=M,,,,,,,,,,,,,,,,,,22.13,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=L,,,,,,,,,,,,,,,,,,22.13,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XL,,,,,,,,,,,,,,,,,,22.13,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XXL,,,,,,,,,,,,,,,,,,22.13,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,,155249,,Pink Anarkali Kurta Palazzo Set – Women's Salwar Suit,,,Size=XS;S;M;L;XL;XXL,,1500,Salwar Kameez,Women,,Cotton,Handmade,India,,Pink,,https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/10/cleanimg/1.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/10/cleanimg/2.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/10/cleanimg/3.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/10/cleanimg/4.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/10/cleanimg/5.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/10/cleanimg/6.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/10/cleanimg/7.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/10/cleanimg/8.webp,,,"Description:
Experience elegance and comfort with Pink Anarkali Kurta Palazzo Set – Women's Salwar Suit, thoughtfully crafted for Wedding , Festival , Partywear , Travel. Designed in Cotton, this fully yes fully stitched outfit features a stunning anarkali kurta with pant & dupatta enhanced with no. The eye-catching pink tones add a stylish flair, while the 3/4 sleeve and v neck design offer a perfect blend of tradition and modern aesthetics. Ideal for winter , summer and spring, this outfit is a must-have in every wardrobe. Proudly handmade in India, it reflects timeless craftsmanship and grace.

Details:
- Title: Pink Anarkali Kurta Palazzo Set – Women's Salwar Suit
- Price: US $36.89
- Occasion: Wedding , Festival , Partywear , Travel
- Material: Cotton
- Brand: Handmade
- Style: Salwar Kameez
- Season: Winter , Summer And Spring
- Pattern: Anarkali Kurta With Pant & Dupatta
- Sleeves: 3/4 Sleeve
- Color: Pink
- Gender: Women
- Length: Below The Knee (48inch)
- Work: No
- Neck: V Neck
- Country of Origin: India",FixedPrice,10,,,,,,,,India,,USPSStandardPost,0.00,,,7,,,ReturnsAccepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XS,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=S,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=M,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=L,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XL,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XXL,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,,155249,,Heavy Velvet Kurta Palazzo Set – Winter Collection for Women,,,Size=XS;S;M;L;XL;XXL,,1500,Salwar Kameez,Women,,Velvet,Handmade,India,,Wine,,https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/11/cleanimg/1.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/11/cleanimg/2.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/11/cleanimg/3.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/11/cleanimg/4.webp,,,"Description:
Experience elegance and comfort with Heavy Velvet Kurta Palazzo Set – Winter Collection for Women, thoughtfully crafted for Wedding , Festival , Partywear , Travel. Designed in Velvet, this fully yes fully stitched outfit features a stunning straight kurta with palazzo & dupatta enhanced with no. The eye-catching wine tones add a stylish flair, while the 3/4 sleeve and round neck design offer a perfect blend of tradition and modern aesthetics. Ideal for winter , summer and spring, this outfit is a must-have in every wardrobe. Proudly handmade in India, it reflects timeless craftsmanship and grace.

Details:
- Title: Heavy Velvet Kurta Palazzo Set – Winter Collection for Women
- Price: US $49.19
- Occasion: Wedding , Festival , Partywear , Travel
- Material: Velvet
- Brand: Handmade
- Style: Salwar Kameez
- Season: Winter , Summer And Spring
- Pattern: Straight Kurta With Palazzo & Dupatta
- Sleeves: 3/4 Sleeve
- Color: Wine
- Gender: Women
- Length: Knee (39inch)
- Work: No
- Neck: Round Neck
- Country of Origin: India",FixedPrice,10,,,,,,,,India,,USPSStandardPost,0.00,,,7,,,ReturnsAccepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XS,,,,,,,,,,,,,,,,,,49.19,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=S,,,,,,,,,,,,,,,,,,49.19,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=M,,,,,,,,,,,,,,,,,,49.19,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=L,,,,,,,,,,,,,,,,,,49.19,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XL,,,,,,,,,,,,,,,,,,49.19,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XXL,,,,,,,,,,,,,,,,,,49.19,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,,155249,,Pakistani Embroidered Kurta Palazzo Dupatta Set – 3-Piece Suit,,,Size=XS;S;M;L;XL;XXL,,1500,Salwar Kameez,Women,,Cotton,Handmade,India,,Purple,,https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/12/cleanimg/1.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/12/cleanimg/2.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/12/cleanimg/3.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/12/cleanimg/4.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/12/cleanimg/5.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/12/cleanimg/6.webp,,,"Description:
Experience elegance and comfort with Pakistani Embroidered Kurta Palazzo Dupatta Set – 3-Piece Suit, thoughtfully crafted for Wedding , Festival , Partywear , Travel. Designed in Cotton, this fully yes fully stitched outfit features a stunning aliya cut kurta with pant & dupatta enhanced with hand & embroidery work. The eye-catching purple tones add a stylish flair, while the 3/4 sleeve and winter , summer and spring design offer a perfect blend of tradition and modern aesthetics. Ideal for india, this outfit is a must-have in every wardrobe. Proudly handmade in India, it reflects timeless craftsmanship and grace.

Details:
- Title: Pakistani Embroidered Kurta Palazzo Dupatta Set – 3-Piece Suit
- Price: US $36.89
- Occasion: Wedding , Festival , Partywear , Travel
- Material: Cotton
- Brand: Handmade
- Style: V Neck
- Season: India
- Pattern: Aliya Cut Kurta With Pant & Dupatta
- Sleeves: 3/4 Sleeve
- Color: Purple
- Gender: Women
- Length: Below The Knee (48inch)
- Work: Hand & Embroidery Work
- Neck: Winter , Summer And Spring",FixedPrice,10,,,,,,,,India,,USPSStandardPost,0.00,,,7,,,ReturnsAccepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XS,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=S,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=M,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=L,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XL,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XXL,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,,155249,,Pink Palazzo Kurta Dupatta Set – Pakistani Salwar Kameez,,,Size=XS;S;M;L;XL;XXL,,1500,Salwar Kameez,Women,,Cotton,Handmade,India,,Pink,,https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/13/cleanimg/1.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/13/cleanimg/10.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/13/cleanimg/2.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/13/cleanimg/3.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/13/cleanimg/4.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/13/cleanimg/5.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/13/cleanimg/6.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/13/cleanimg/7.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/13/cleanimg/8.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/13/cleanimg/9.webp,,,"Description:
Experience elegance and comfort with Pink Palazzo Kurta Dupatta Set – Pakistani Salwar Kameez, thoughtfully crafted for Wedding , Festival , Partywear , Travel , Puja. Designed in Cotton, this fully yes fully stitched outfit features a stunning short flared kurta with palazzo & dupatta enhanced with embroidery work. The eye-catching pink tones add a stylish flair, while the 3/4 sleeve and v neck design offer a perfect blend of tradition and modern aesthetics. Ideal for winter , summer and spring, this outfit is a must-have in every wardrobe. Proudly handmade in India, it reflects timeless craftsmanship and grace.

Details:
- Title: Pink Palazzo Kurta Dupatta Set – Pakistani Salwar Kameez
- Price: US $36.89
- Occasion: Wedding , Festival , Partywear , Travel , Puja
- Material: Cotton
- Brand: Handmade
- Style: Salwar Kameez
- Season: Winter , Summer And Spring
- Pattern: Short Flared Kurta With Palazzo & Dupatta
- Sleeves: 3/4 Sleeve
- Color: Pink
- Gender: Women
- Length: Above The Knee
- Work: Embroidery Work
- Neck: V Neck
- Country of Origin: India",FixedPrice,10,,,,,,,,India,,USPSStandardPost,0.00,,,7,,,ReturnsAccepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XS,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=S,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=M,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=L,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XL,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XXL,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,,155249,,Readymade Kurta Sharara Dupatta Set – Pakistani Salwar Kameez,,,Size=XS;S;M;L;XL;XXL,,1500,Salwar Kameez,Women,,Georgette,Handmade,India,,Multi-Color,,https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/14/cleanimg/1.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/14/cleanimg/2.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/14/cleanimg/3.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/14/cleanimg/4.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/14/cleanimg/5.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/14/cleanimg/6.webp,,,"Description:
Experience elegance and comfort with Readymade Kurta Sharara Dupatta Set – Pakistani Salwar Kameez, thoughtfully crafted for Wedding , Festival , Partywear , Travel. Designed in Georgette, this fully yes fully stitched outfit features a stunning straight kurta with sharara & dupatta enhanced with no. The eye-catching multi-color tones add a stylish flair, while the 3/4 sleeve and round neck design offer a perfect blend of tradition and modern aesthetics. Ideal for winter , summer and spring, this outfit is a must-have in every wardrobe. Proudly handmade in India, it reflects timeless craftsmanship and grace.

Details:
- Title: Readymade Kurta Sharara Dupatta Set – Pakistani Salwar Kameez
- Price: US $56.57
- Occasion: Wedding , Festival , Partywear , Travel
- Material: Georgette
- Brand: Handmade
- Style: Salwar Kameez
- Season: Winter , Summer And Spring
- Pattern: Straight Kurta With Sharara & Dupatta
- Sleeves: 3/4 Sleeve
- Color: Multi-Color
- Gender: Women
- Length: Knee (47inch)
- Work: No
- Neck: Round Neck
- Country of Origin: India",FixedPrice,10,,,,,,,,India,,USPSStandardPost,0.00,,,7,,,ReturnsAccepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XS,,,,,,,,,,,,,,,,,,56.57,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=S,,,,,,,,,,,,,,,,,,56.57,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=M,,,,,,,,,,,,,,,,,,56.57,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=L,,,,,,,,,,,,,,,,,,56.57,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XL,,,,,,,,,,,,,,,,,,56.57,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XXL,,,,,,,,,,,,,,,,,,56.57,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,,155249,,Wedding Kurta Palazzo Dupatta Set – Indian Designer Wear,,,Size=XS;S;M;L;XL;XXL,,1500,Salwar Kameez,Women,,Cotton,Handmade,India,,White,,https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/15/cleanimg/1.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/15/cleanimg/2.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/15/cleanimg/3.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/15/cleanimg/4.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/15/cleanimg/5.webp,,,"Description:
Experience elegance and comfort with Wedding Kurta Palazzo Dupatta Set – Indian Designer Wear, thoughtfully crafted for Wedding , Festival , Partywear , Travel. Designed in Cotton, this fully yes fully stitched outfit features a stunning straight kurta with pant & dupatta enhanced with chikankari embroidery sequence work. The eye-catching white tones add a stylish flair, while the 3/4 sleeve and winter , summer and spring design offer a perfect blend of tradition and modern aesthetics. Ideal for india, this outfit is a must-have in every wardrobe. Proudly handmade in India, it reflects timeless craftsmanship and grace.

Details:
- Title: Wedding Kurta Palazzo Dupatta Set – Indian Designer Wear
- Price: US $36.89
- Occasion: Wedding , Festival , Partywear , Travel
- Material: Cotton
- Brand: Handmade
- Style: Round Neck
- Season: India
- Pattern: Straight Kurta With Pant & Dupatta
- Sleeves: 3/4 Sleeve
- Color: White
- Gender: Women
- Length: Knee (45 inch)
- Work: Chikankari Embroidery Sequence Work
- Neck: Winter , Summer And Spring",FixedPrice,10,,,,,,,,India,,USPSStandardPost,0.00,,,7,,,ReturnsAccepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XS,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=S,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=M,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=L,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XL,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XXL,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,,155249,,Kurta Palazzo Dupatta Set – Wedding Eid Festival Salwar Suit,,,Size=XS;S;M;L;XL;XXL,,1500,Salwar Kameez,Women,,Cotton,Handmade,India,,Multi-Color,,https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/16/cleanimg/1.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/16/cleanimg/2.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/16/cleanimg/3.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/16/cleanimg/4.webp|https://raw.githubusercontent.com/Test197-root/Ebaydata/refs/heads/main/16/cleanimg/5.webp,,,"Description:
Experience elegance and comfort with Kurta Palazzo Dupatta Set – Wedding Eid Festival Salwar Suit, thoughtfully crafted for Wedding , Festival , Partywear , Travel. Designed in Cotton, this fully yes fully stitched outfit features a stunning anarkali kurta with pant & dupatta enhanced with no. The eye-catching multi-color tones add a stylish flair, while the 3/4 sleeve and v neck design offer a perfect blend of tradition and modern aesthetics. Ideal for winter , summer and spring, this outfit is a must-have in every wardrobe. Proudly handmade in India, it reflects timeless craftsmanship and grace.

Details:
- Title: Kurta Palazzo Dupatta Set – Wedding Eid Festival Salwar Suit
- Price: US $36.89
- Occasion: Wedding , Festival , Partywear , Travel
- Material: Cotton
- Brand: Handmade
- Style: Salwar Kameez
- Season: Winter , Summer And Spring
- Pattern: Anarkali Kurta With Pant & Dupatta
- Sleeves: 3/4 Sleeve
- Color: Multi-Color
- Gender: Women
- Length: Below The Knee (50Inch)
- Work: No
- Neck: V Neck
- Country of Origin: India",FixedPrice,10,,,,,,,,India,,USPSStandardPost,0.00,,,7,,,ReturnsAccepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XS,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=S,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=M,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=L,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XL,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Variation,Size=XXL,,,,,,,,,,,,,,,,,,36.89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
